1920,1983,256,48,63,13,22,0,0,111
2688,0,1846,63,0,112,22,0,0,121
2029,1972,4,3,63,54,22,0,0,204
1628,2047,0,0,63,168,22,0,0,171
2008,0,1974,63,0,90,22,0,0,122
1625,2047,0,0,63,201,22,0,0,204
2093,0,1974,63,0,204,22,0,0,111
2978,1831,0,0,63,7,22,0,0,123
3111,1796,0,0,51,71,22,0,0,111
1736,0,1975,63,0,148,22,0,0,122
2339,2046,0,0,63,47,22,0,0,121
2617,1968,0,0,63,19,22,0,0,123
1964,0,2036,63,0,95,22,0,0,121
2588,1968,0,0,63,33,22,0,0,187
1740,1982,384,48,63,52,22,0,0,121
3220,390,1024,12,51,108,22,0,0,121
2607,0,1568,45,0,11,22,0,0,154
1819,1982,4,3,63,7,22,0,0,121
2708,1846,388,51,63,214,22,0,0,132
2279,2023,260,51,63,70,22,0,0,156
3746,1844,0,0,63,16,22,0,0,121
3286,1828,0,0,63,248,22,0,0,111
1687,2039,0,0,63,0,22,0,0,151
2803,1958,0,0,63,377,22,0,0,121
2403,1972,0,0,63,72,22,0,0,121
3038,0,1830,63,0,155,22,0,0,138
3139,1846,0,0,63,166,22,0,0,133
2110,0,2046,63,0,230,22,0,0,171
2720,0,1972,63,0,5,22,0,0,121
2155,256,1983,63,48,132,22,0,0,204
2563,0,1972,63,3,3,22,0,0,151
2997,0,1958,63,0,117,22,0,0,122
2953,4,1828,63,3,5,22,0,1,121
2359,0,2038,63,0,147,22,0,0,112
1843,2047,260,51,63,200,22,0,0,171
2283,0,2038,63,0,2,22,0,0,204
2982,1798,0,0,51,2,22,0,0,123
3089,0,1956,63,0,100,22,0,0,121
2014,0,1982,63,0,2,22,0,0,121
3190,0,1536,3,0,206,22,0,0,111
1742,0,2046,63,0,2,22,0,0,121
2398,0,1828,63,0,9,22,0,0,133
2750,1840,0,0,63,50,22,0,0,123
3379,1828,0,0,63,76,22,0,0,132
2706,0,1956,63,0,3,22,0,0,204
2561,1828,262,51,63,1,22,0,0,123
1791,0,2022,63,0,73,22,0,0,122
2199,1974,384,48,63,140,22,0,0,122
2835,1840,4,19,63,192,22,0,0,121
1806,1982,4,3,63,164,22,0,0,132
3932,0,1540,3,48,135,22,0,0,122
2787,0,1828,63,0,267,22,0,0,112
2004,0,2038,63,0,117,22,0,0,204
1757,0,1983,63,0,101,22,0,0,171
2517,0,1974,63,0,130,2,0,0,122
1864,6,2038,63,3,69,22,0,0,123
2009,1974,0,3,63,146,22,0,0,123
2003,1990,0,0,63,2,22,0,0,121
2171,1972,0,0,63,9,22,0,0,123
2321,1974,0,0,63,66,22,0,0,122
2481,1847,384,48,63,10,22,0,0,121
2949,0,2038,63,0,75,2,0,0,123
2719,256,1574,63,48,156,22,0,0,121
2014,1590,0,0,63,102,22,0,0,123
2455,1972,390,51,63,105,22,0,0,121
3998,256,4,3,48,82,22,0,0,132
2374,1846,256,48,63,99,22,0,0,122
3533,1796,0,0,63,136,22,0,0,123
2775,1972,4,3,63,145,2,0,0,204
2278,1982,0,0,63,147,22,0,0,204
2595,1568,384,48,12,2,22,0,0,112
1909,1956,6,3,63,0,22,0,0,121
1754,0,2044,63,0,190,22,0,1,121
3126,1542,0,0,35,8,22,0,0,155
1909,1974,0,0,63,55,22,0,0,224
2465,1974,0,0,63,0,22,0,0,112
2751,0,1540,51,0,220,22,0,0,121
2356,0,1974,63,0,0,22,0,0,122
2442,1958,0,0,63,0,22,0,0,132
1951,0,1982,63,0,73,22,0,0,133
1592,2047,0,3,63,0,22,0,0,121
2966,1974,0,0,63,17,22,0,0,123
1826,2047,0,0,63,117,22,0,0,122
2900,1958,0,0,63,17,22,0,0,121
2212,0,1974,63,0,143,22,0,0,111
2738,0,1855,63,0,80,22,0,0,121
1363,2047,0,0,63,67,22,0,0,155
2751,6,1956,63,3,7,22,0,0,123
2508,6,1824,63,3,88,22,0,0,204
2322,0,2046,63,0,166,22,0,0,132
1574,256,2046,63,48,54,22,0,0,132
2653,0,2038,63,2,51,22,0,0,132
3093,262,1924,51,51,1,22,0,0,121
2697,0,2022,63,0,157,22,0,0,121
2268,2047,0,0,63,87,22,0,0,122
1795,256,1975,63,48,0,22,0,0,121
2225,0,1958,63,0,13,22,0,0,123
2371,1972,0,0,63,288,2,0,0,122
2665,1980,0,0,63,11,22,0,0,122
2732,0,1974,63,0,117,22,0,0,123
2124,0,1975,63,0,4,22,0,0,192
3500,1828,0,0,63,204,22,0,0,121
1800,0,2046,63,0,115,22,0,0,132
2085,2047,0,0,63,38,22,0,0,112
1652,0,2046,63,0,39,22,0,0,121
2990,1847,256,48,63,437,22,0,0,122
2671,1798,0,0,51,138,22,0,0,122
3012,1568,6,3,63,62,22,0,0,112
2469,0,1956,63,3,160,2,0,0,122
2550,1974,0,0,63,109,22,0,0,132
2842,1844,0,0,63,158,22,0,0,151
3209,1854,0,0,63,0,22,0,0,121
2135,1974,0,0,63,109,22,0,0,151
3025,0,1796,63,0,231,22,0,0,121
3022,1828,260,51,63,213,22,0,0,111
1913,1974,0,0,63,77,22,0,0,123
2574,1974,0,0,63,110,22,0,0,132
2660,2038,4,3,63,155,22,0,0,121
1492,0,2036,63,0,128,22,0,0,122
2137,1974,0,0,63,0,22,0,0,121
2283,0,1982,63,0,13,22,0,0,132
3751,1926,0,0,51,107,22,0,0,122
2166,6,2038,63,3,154,22,0,0,133
2197,0,1982,63,0,12,22,0,0,122
3283,1974,0,0,63,94,22,0,0,155
2089,0,1974,63,2,318,22,0,0,122
2402,1846,0,0,63,95,22,0,0,122
2191,0,1974,63,0,156,22,0,0,171
2366,0,1855,63,0,5,22,0,0,121
2169,1972,384,48,63,87,22,0,0,138
2039,1852,384,48,63,300,22,0,0,122
1655,1983,6,3,63,146,22,0,0,132
3049,1972,4,3,63,382,22,0,0,123
2641,0,1828,63,0,0,22,0,0,153
1826,0,1983,63,0,79,22,0,0,122
2894,0,1958,63,0,351,22,0,0,121
1526,0,2047,63,0,7,22,0,0,123
2472,0,1846,63,0,2,22,0,0,121
2184,1972,262,51,63,19,22,0,0,121
2897,4,1972,63,3,196,22,0,0,138
2786,0,2038,63,0,67,22,0,0,122
2641,0,900,51,0,0,22,0,0,112
3305,0,1974,63,0,297,22,0,0,122
3334,0,1828,63,0,10,22,0,0,171
2361,0,2038,63,0,5,22,0,0,123
2591,0,1974,63,0,50,22,0,0,123
2408,1959,0,0,63,81,22,0,0,121
1232,2046,384,48,63,11,22,0,0,121
2016,2039,1830,63,63,107,22,0,0,138
2457,0,1926,63,0,133,22,0,0,112
1381,2047,6,3,63,177,22,0,0,122
2202,0,1847,63,0,73,22,0,0,132
2751,1844,390,51,63,120,22,0,0,112
3168,0,1956,63,0,12,22,0,0,122
1943,0,2039,63,0,164,22,0,0,122
2544,0,1974,63,0,147,22,0,0,122
2941,1536,390,51,3,0,22,0,0,121
2253,2047,0,0,63,6,22,0,0,122
2117,0,1798,51,0,78,22,0,0,152
2002,0,2038,63,3,7,22,0,0,112
2551,0,1974,63,0,15,22,0,0,122
1959,1975,0,0,63,62,22,0,0,112
2531,1974,0,0,63,4,22,0,0,204
2623,260,1974,63,51,152,22,0,0,132
3905,260,0,16,51,13,22,0,0,112
3757,6,256,48,19,73,22,0,0,121
2889,1974,0,3,63,16,22,0,0,122
2048,2047,0,0,63,135,22,0,0,112
2433,1572,4,3,63,8,22,0,0,171
2342,4,1828,63,3,9,22,0,0,121
2390,0,1844,63,0,28,22,0,0,112
2225,0,1846,63,0,79,22,0,0,123
2930,1956,0,0,63,284,22,0,0,155
2276,0,1958,63,0,3,22,0,0,204
1850,0,2038,63,0,4,22,0,0,171
2072,4,1974,63,3,4,22,0,0,133
2354,0,1847,63,0,78,22,0,0,121
2806,6,1828,63,3,5,22,0,0,171
1978,1974,256,48,63,10,22,0,0,138
1987,1982,0,0,63,32,22,0,0,112
3307,0,256,60,0,89,22,0,1,122
1177,1974,1983,63,63,508,22,0,0,122
2989,0,2038,63,32,52,22,0,0,132
2316,0,1844,63,0,0,22,0,0,156
2575,1958,0,0,63,221,22,0,0,122
2920,1536,48,44,2,74,22,0,0,121
2002,1972,0,0,63,35,22,0,0,192
2883,1975,0,0,63,19,22,0,0,122
2512,1844,4,3,63,204,22,0,0,132
3222,0,1830,63,0,1,22,0,0,132
1958,2047,0,0,63,63,22,0,0,123
2384,1982,6,3,63,254,22,0,1,204
3316,1540,260,51,63,0,22,0,0,154
3313,260,1792,51,51,210,22,0,0,122
3910,0,0,3,0,6,22,0,0,204
2180,0,2046,63,0,94,22,0,0,121
1922,1983,0,0,63,51,22,0,0,111
3324,0,1956,63,0,141,22,0,0,132
1936,1974,4,3,63,9,22,0,0,122
2887,1846,0,0,63,5,22,0,0,156
2350,2038,0,0,63,9,22,0,0,122
2527,0,1926,63,0,124,22,0,0,121
2587,0,1956,63,0,59,22,0,0,122
3507,0,1926,63,0,0,22,0,1,123
3469,0,1974,63,3,2,22,0,0,204
1987,0,2039,63,0,473,22,0,0,121
2109,1974,0,0,63,275,22,0,0,151
2616,1924,0,2,63,15,22,0,0,155
2445,1982,4,3,63,0,22,0,0,122
2342,4,1974,63,3,5,22,0,0,123
2931,0,1828,63,0,107,22,0,0,123
2909,1844,256,48,63,4,22,0,0,153
1400,0,2046,63,0,166,22,0,0,133
1943,1983,0,0,63,126,22,0,0,123
2514,0,1972,63,0,16,22,0,0,122
1818,0,1983,63,0,1,22,0,0,122
2222,0,1844,63,0,11,22,0,0,121
3150,0,1830,63,0,143,22,0,0,111
1982,2036,6,3,63,119,22,0,0,122
2119,0,2038,63,0,207,22,0,0,121
2519,0,2022,63,0,165,22,0,0,171
3957,1924,0,0,51,49,22,0,0,122
1388,2047,256,48,63,3,22,0,0,121
2835,1846,0,0,63,14,22,0,0,122
2255,2039,0,0,63,263,22,0,0,204
2703,1846,256,48,63,24,22,0,0,156
3233,262,1572,15,51,49,22,0,0,171
2851,0,1956,63,0,16,22,0,0,123
2384,1846,0,0,63,248,22,0,0,152
1426,0,2047,63,0,3,22,0,0,155
2078,1584,0,0,62,76,22,0,0,171
1420,0,2047,63,0,123,22,0,0,121
2634,2022,4,3,63,121,22,0,0,132
2364,0,2046,63,0,44,22,0,0,204
1981,256,1982,63,48,62,22,0,0,132
2409,0,2039,63,0,212,22,0,0,156
2509,1982,0,0,63,18,22,0,0,123
2438,1974,0,0,63,284,22,0,0,132
2831,0,1972,63,0,15,22,0,0,204
1710,0,2047,63,0,11,22,0,0,112
1869,1982,4,3,63,0,22,0,0,122
2204,2039,256,48,63,111,22,0,0,171
1784,0,2047,63,0,248,22,0,0,154
2544,1830,0,0,63,159,22,0,0,155
2034,1983,0,0,63,253,22,0,0,185
1724,1982,0,0,63,275,22,0,0,171
3350,1796,0,0,51,12,22,0,0,156
1938,1982,0,0,63,103,22,0,0,204
2912,1840,0,3,63,272,22,0,0,111
3237,0,1958,63,0,13,22,0,0,132
2588,1972,0,0,63,115,22,0,0,121
1268,2046,6,3,63,41,22,0,0,133
3358,0,1796,63,0,59,22,0,0,155
2243,4,1972,63,3,6,22,0,0,138
2950,1846,0,0,63,5,22,0,0,121
3035,0,2022,63,0,4,22,0,0,153
3160,1796,32,12,51,9,22,0,0,132
1718,1982,256,48,63,68,22,0,0,155
2050,0,1974,63,0,119,22,0,0,171
1482,2046,32,12,63,7,22,0,0,111
2386,0,2047,63,0,43,22,0,0,122
1922,1975,4,3,63,156,22,0,0,122
2364,1974,0,0,63,5,22,0,0,121
3730,6,1828,63,3,103,22,0,0,122
3810,1830,0,0,63,129,2,0,0,122
2440,2038,0,0,63,12,22,0,0,133
2000,2047,6,3,63,43,22,0,0,132
2196,1982,0,0,63,0,22,0,0,155
1479,2047,0,0,63,77,22,0,0,122
1614,2047,4,3,63,69,22,0,0,112
2102,1846,0,3,63,0,22,0,0,123
2411,0,1846,63,0,177,22,0,0,111
2678,391,1540,15,51,219,22,0,0,123
3987,0,1280,48,0,172,22,0,0,171
1701,1974,0,0,63,321,22,0,0,154
1830,2047,0,0,63,4,22,0,0,171
1846,2046,4,3,63,312,22,0,0,171
2584,1536,6,3,4,42,22,0,0,171
2841,1982,0,0,63,96,22,0,0,132
2732,1974,256,48,63,18,22,0,0,152
2000,2039,0,0,63,175,22,0,0,121
2400,1974,0,0,63,105,22,0,0,122
2248,1980,0,0,63,130,22,0,0,123
1650,2047,4,3,63,62,22,0,0,121
1783,2047,0,0,63,2,22,0,0,155
2877,0,1972,63,0,12,22,0,0,121
3458,0,1990,51,0,83,2,0,0,122
3277,0,1796,51,0,150,22,0,0,123
2240,0,1974,63,0,72,22,0,0,112
2319,2047,4,3,63,213,22,0,0,122
2102,0,2047,63,0,5,22,0,0,171
2958,1536,0,0,3,10,22,1,2,138
1864,2047,0,0,63,122,22,0,0,121
1437,1982,0,0,63,2,22,0,0,121
2433,1958,0,0,63,0,22,0,0,123
1974,0,2038,63,0,0,22,0,0,154
1804,4,2039,63,3,44,22,0,0,121
2135,1956,0,0,63,154,22,1,4,121
2457,1824,390,51,60,4,22,0,0,122
3004,1974,0,0,63,0,22,0,0,121
2545,256,1956,63,48,5,22,0,0,111
2302,1974,0,0,63,136,22,0,0,192
1378,2047,4,3,63,63,22,0,0,121
2148,0,1983,63,0,50,22,0,0,171
2376,2047,0,0,63,238,22,0,0,122
2608,1792,0,0,61,108,22,0,0,132
2029,1982,4,3,63,388,22,0,0,112
2192,1972,6,3,63,91,22,0,0,121
2415,0,1982,63,0,286,22,0,0,151
2848,4,1540,51,3,14,22,0,0,122
2989,1828,0,0,63,136,22,0,0,204
1598,2044,6,3,63,170,22,0,0,123
2592,0,1956,63,0,144,22,0,0,111
1741,0,1974,63,0,45,22,0,0,121
3406,1956,0,0,63,0,2,0,0,122
2330,1974,0,0,63,140,22,0,0,122
2713,0,1972,63,0,84,22,0,0,123
2686,1958,0,0,63,260,22,0,0,151
2827,1855,0,48,63,6,22,0,0,132
2429,0,1982,63,0,17,22,0,0,151
1314,2044,0,0,63,82,22,0,0,132
2919,1846,0,0,63,81,22,0,0,123
2138,1847,6,3,63,59,22,0,0,121
2600,36,1958,63,15,0,22,0,0,123
2795,1828,262,51,63,214,22,0,0,171
2146,4,1974,63,3,93,22,0,0,132
2161,0,1958,63,0,342,22,0,0,121
1575,0,2038,63,0,120,22,0,0,204
2123,2038,0,0,63,193,22,0,0,123
1921,2046,0,0,63,4,22,0,0,122
3737,0,1844,63,0,10,22,0,0,121
3001,1830,390,51,63,246,22,0,0,112
3428,262,1830,63,51,10,22,0,0,154
2517,1456,4,19,60,54,22,0,0,151
1430,2047,6,3,63,3,22,0,0,122
2505,1958,0,0,63,11,22,0,0,121
2156,0,2047,63,0,0,22,0,0,112
1934,0,1974,63,0,140,22,0,0,153
2459,0,1974,63,0,79,22,0,0,156
1409,2046,0,0,63,119,22,0,0,181
2804,0,1926,63,0,124,22,0,0,153
2340,6,1956,63,3,9,22,0,0,111
2518,0,1286,51,0,124,22,0,0,122
2221,1844,0,0,63,272,22,0,0,121
1964,1983,0,0,63,2,22,0,0,171
1763,1983,0,0,63,249,22,0,0,152
3210,0,1920,51,0,0,22,0,0,154
3433,1924,36,15,51,215,22,0,0,112
2209,4,2047,63,3,165,22,0,0,171
2463,1974,4,3,63,250,22,0,0,204
2471,1983,0,0,63,205,22,0,0,153
3215,1830,0,0,63,0,22,0,0,133
2007,1972,4,3,63,0,22,0,0,121
2087,0,2038,63,0,198,22,0,0,112
3319,1830,0,0,63,76,22,0,0,123
2090,0,1982,63,0,218,22,0,0,121
3121,1792,0,0,48,11,22,0,0,122
4166,0,1828,63,0,167,22,0,0,133
2059,1974,260,51,63,13,22,0,0,121
2303,1983,0,0,63,77,22,0,0,123
1187,2047,0,0,63,154,22,0,0,138
2996,256,902,63,48,221,22,0,0,122
2684,1572,6,3,47,8,22,0,0,171
1957,1975,0,0,63,264,22,0,0,151
2053,0,2044,63,0,7,2,0,0,123
2449,2038,0,0,63,116,22,0,0,121
3390,0,1846,63,0,2,22,0,0,155
2117,0,1975,63,0,62,2,0,0,123
1667,1596,384,48,15,77,22,0,0,121
3759,1824,262,51,63,37,22,0,0,155
1685,2047,0,0,63,67,22,0,0,121
2819,1590,4,3,15,199,22,0,0,171
2985,1828,0,0,63,78,22,0,0,122
3471,0,1792,48,0,74,2,0,0,112
1962,2046,0,0,63,9,22,0,0,156
3709,0,1926,63,0,49,22,0,0,121
2028,1854,0,0,63,76,22,0,0,122
3618,0,1796,55,0,6,22,0,0,122
2995,0,1796,63,0,115,22,0,0,121
1648,0,2046,63,0,0,22,0,0,123
2397,1974,4,3,63,158,22,0,0,132
2134,1975,0,0,63,257,22,0,0,121
2557,1974,0,3,63,0,22,0,0,123
2026,1975,256,48,63,81,22,0,0,123
2452,0,1974,63,0,61,22,0,0,123
1726,0,2047,63,0,309,22,0,0,122
2106,0,2046,63,0,3,22,0,0,121
3051,2036,0,1,63,58,22,0,0,132
3580,0,6,3,48,301,22,0,0,121
2593,390,1536,63,51,132,22,0,0,122
2352,2046,0,0,63,249,22,0,0,111
3201,0,1568,60,0,285,22,0,0,122
1908,1982,0,3,63,12,22,0,0,171
2879,0,1924,63,0,9,22,0,0,123
2716,1982,0,0,63,191,22,0,0,122
2639,0,1584,15,48,54,22,0,0,123
2713,0,1540,31,0,24,22,0,0,122
1475,2046,6,3,63,74,22,0,0,133
2193,0,2038,63,0,0,22,0,0,112
2151,1846,36,15,63,338,22,0,0,122
2682,1974,262,51,63,200,2,0,0,123
2781,0,1830,63,0,59,22,0,0,122
1760,2047,0,0,63,7,22,0,0,132
2144,4,1974,63,3,132,22,0,0,121
2326,0,2047,63,0,102,22,0,0,123
2879,4,1956,63,3,91,22,0,0,112
2395,1968,4,3,63,262,22,0,0,152
2209,2046,0,0,63,6,22,0,0,121
2587,1974,0,0,63,146,2,0,0,123
2293,1974,0,0,63,26,22,0,0,154
2399,1846,256,51,63,79,22,0,0,123
3066,1958,0,0,63,14,22,0,0,111
2875,1956,0,0,63,80,22,0,0,122
2470,1830,0,0,63,23,22,0,0,133
2625,1972,0,0,63,137,22,0,0,156
2940,0,1828,63,0,60,22,0,0,155
2389,256,1974,63,48,12,22,0,0,123
2234,0,2038,63,0,0,22,0,0,132
2983,0,1926,63,0,171,22,0,0,121
2846,0,1926,63,0,0,2,0,0,204
2565,1830,260,51,63,47,22,0,0,123
3387,0,1440,60,0,70,22,0,0,122
2650,0,1974,63,0,440,22,0,0,133
1925,1959,0,0,63,86,22,0,0,122
2181,0,1974,63,0,300,22,0,0,112
2012,1972,0,0,63,79,22,0,0,122
1326,2047,6,3,63,8,22,0,0,152
1671,2046,0,0,63,112,22,0,0,121
1603,0,2046,63,0,69,22,0,0,132
3561,4,1924,51,3,369,22,0,0,154
2078,0,2047,63,0,197,22,0,0,123
1987,0,2047,63,48,0,22,0,0,133
2385,1972,4,3,63,16,22,0,0,132
1760,1983,0,0,63,73,22,0,0,123
2555,1830,0,0,63,81,22,0,0,123
3329,1844,0,0,63,4,22,0,0,123
2066,1959,0,0,63,132,22,0,0,111
2336,1846,0,0,63,201,2,0,0,122
3543,1540,0,0,63,16,22,0,0,123
2676,6,1796,63,3,23,22,0,0,132
1530,6,2046,63,3,119,22,0,0,188
3175,1958,0,0,63,6,22,0,0,123
2211,0,2038,63,0,145,22,0,0,133
2398,0,1854,63,0,3,22,0,0,121
2750,0,1974,63,3,254,22,0,0,112
2344,1828,0,0,63,62,22,0,0,121
2821,1828,0,3,63,0,22,0,0,122
2483,1854,256,48,63,204,22,0,0,112
2359,1854,0,0,63,89,22,0,0,123
1989,1982,36,15,63,181,22,0,0,112
1725,0,2038,63,0,3,22,0,0,122
3302,0,0,48,0,262,22,0,0,133
2957,1830,0,0,63,49,22,0,0,155
1996,0,2047,63,0,8,22,0,0,121
735,2047,2038,63,63,0,22,0,0,121
2030,0,1982,63,0,0,22,0,0,156
2491,4,1956,63,3,8,22,0,0,121
2450,2038,0,0,63,57,22,0,0,123
3526,0,1956,63,0,51,22,0,0,121
1781,2046,0,0,63,145,22,0,0,204
2253,2036,0,0,63,396,22,0,0,121
1818,2047,0,0,63,10,22,0,0,121
2565,0,2038,63,0,26,22,0,0,111
1978,2046,0,0,63,2,22,0,0,122
2804,0,1796,55,0,93,22,0,0,154
3057,0,2022,63,0,0,22,0,0,171
3714,6,1024,8,3,203,22,0,0,121
2602,0,1952,63,0,0,22,0,0,133
2824,1958,0,0,63,168,22,0,0,122
4275,1540,0,0,3,116,22,0,0,123
2507,6,2020,63,3,3,22,0,0,121
2302,1972,4,3,63,0,22,0,0,122
2051,1844,0,0,63,7,2,0,0,122
2268,0,1974,63,0,280,22,0,0,121
1468,2047,0,0,63,154,22,0,0,204
1976,1975,4,3,63,0,22,0,0,132
1650,1974,0,0,63,148,22,0,0,121
1770,2047,0,0,63,231,22,0,0,122
1986,0,1974,63,0,0,22,0,0,111
2969,1924,0,0,51,9,22,0,0,121
4177,1796,0,0,51,119,22,0,0,112
2874,0,2038,63,0,6,22,0,0,123
1978,1975,0,0,63,0,22,0,0,112
2907,256,1972,63,48,93,22,0,0,122
2510,0,1982,63,0,194,22,0,0,121
2987,1798,0,0,51,10,22,0,0,188
2053,1982,256,48,63,149,22,0,0,121
2261,0,1974,63,0,78,22,0,0,122
3558,0,1924,51,0,109,22,0,0,121
3657,0,260,51,0,262,22,0,0,121
2939,6,1590,63,3,7,22,0,0,111
2150,1980,4,3,63,69,22,0,0,122
2246,1974,0,0,63,138,22,0,0,111
1885,1983,4,3,63,122,22,0,0,121
3915,0,1830,63,0,46,22,0,0,204
2450,1972,0,0,63,119,22,0,0,123
2664,256,1846,63,48,7,22,0,0,123
2870,1974,0,0,63,92,22,0,0,171
3058,0,1958,63,0,12,22,0,0,111
1943,4,1974,63,3,173,22,0,0,122
2435,1974,0,0,63,207,22,0,0,111
2198,0,1974,63,0,176,22,0,0,123
2656,0,1844,63,0,167,22,0,0,122
1636,0,2047,63,0,16,22,0,0,123
1990,0,2046,63,0,49,22,0,0,171
1811,388,2038,63,51,17,22,0,0,122
2242,0,2038,63,0,9,22,0,0,121
1863,256,2046,63,48,71,22,0,0,112
2457,1974,4,3,63,76,22,0,0,122
2822,0,1824,60,0,58,22,0,0,171
2505,0,2038,63,0,6,22,0,0,112
2348,0,2046,63,0,5,2,0,0,123
277,2047,2047,63,63,4,22,0,0,171
3257,0,1974,63,0,2,22,0,0,123
3245,384,1846,63,48,95,22,0,0,122
3068,1974,0,0,63,459,22,0,0,122
2061,4,1982,63,51,292,22,0,0,122
4363,1568,260,51,12,11,22,0,0,121
1092,1983,432,60,63,0,22,0,0,123
2304,0,1974,63,0,333,22,0,0,121
2113,390,0,0,51,8,22,0,0,122
1313,2047,6,3,63,98,22,0,0,171
2610,1828,0,2,63,79,2,0,0,123
1606,2047,6,3,63,352,22,0,0,152
3774,1792,6,3,51,7,22,0,0,122
2539,2038,4,3,63,3,22,0,0,121
2597,1846,256,48,63,129,22,0,0,121
1644,2046,0,0,63,252,22,0,0,122
2231,0,2046,63,16,80,22,0,0,122
3095,0,1974,63,0,109,22,0,0,122
2168,1974,0,0,63,18,22,0,0,112
2283,1830,0,0,63,82,22,0,0,112
3590,0,1572,31,0,6,22,0,0,122
2627,1844,0,0,63,146,22,0,0,121
3949,0,1830,63,0,125,2,0,0,111
2465,2038,0,0,63,103,22,0,0,123
2196,2047,0,0,63,239,22,0,0,122
2094,0,1974,63,0,227,22,0,0,122
2748,1972,0,0,63,137,22,0,0,112
1450,0,2047,63,0,10,22,0,0,138
1875,1982,0,0,63,74,22,0,0,171
1881,1974,0,0,63,148,22,0,0,122
2952,1847,0,0,63,0,22,0,0,122
2551,390,1798,59,51,0,22,0,0,132
2040,2038,4,3,63,64,22,0,0,204
2310,0,2046,63,0,19,22,0,0,122
1929,1983,0,0,63,129,22,0,0,171
2879,0,1830,63,0,2,22,0,0,111
2133,1599,0,0,63,100,22,0,0,121
2093,4,1972,63,3,21,22,0,0,171
1538,0,2046,63,0,64,22,0,0,204
2288,1846,0,0,63,84,22,0,0,122
1636,1982,0,0,63,72,22,0,0,123
3329,0,1798,51,0,152,22,0,0,112
2357,0,902,51,0,142,22,0,0,111
2022,6,1792,48,3,46,22,0,0,132
3663,1792,0,0,55,49,22,0,0,122
3342,1796,256,48,51,59,22,0,0,111
2912,1974,0,0,63,229,22,0,0,171
1786,1972,0,0,63,291,22,0,0,133
2776,0,1972,63,0,298,22,0,0,121
1964,1974,262,51,63,139,22,0,0,121
2768,0,1958,63,0,234,22,0,0,121
2214,0,1975,63,2,280,22,0,0,121
2450,4,2046,63,3,123,22,0,0,122
3449,0,1824,63,0,8,22,0,0,122
2872,0,1974,63,0,61,22,0,0,123
3279,6,1536,0,3,184,22,0,0,121
3147,0,1974,63,0,37,22,0,0,121
2566,256,1974,63,48,221,22,0,0,121
1526,0,2046,63,0,214,22,0,0,155
3189,0,1830,63,0,306,22,0,0,123
3680,256,1972,63,51,0,22,0,0,122
4236,0,454,51,0,56,22,0,0,154
1814,1982,0,0,63,7,22,0,0,122
2431,0,1974,63,0,164,22,0,0,121
3316,1956,260,51,63,5,22,0,0,122
2791,1975,0,0,63,0,22,0,0,171
2557,1828,448,50,63,122,22,0,0,133
2548,1956,0,0,63,90,22,0,0,154
3086,1974,0,0,63,103,22,0,0,122
3300,1590,0,0,63,5,22,0,0,132
2392,1975,4,3,63,158,22,0,0,122
2852,1958,0,0,63,13,22,0,0,138
2959,0,1840,63,0,0,22,0,0,112
1441,0,2047,63,0,2,22,0,0,122
3864,1796,0,0,55,0,22,0,0,153
2069,0,1982,63,0,141,22,0,0,121
2469,1974,0,0,63,0,22,0,0,123
1782,2046,0,0,63,0,22,0,0,155
2400,0,1974,63,0,0,22,0,0,121
2766,0,1974,63,0,39,22,0,0,122
2725,0,1974,63,0,83,22,0,0,171
2241,1983,0,0,63,97,22,0,0,122
2896,1840,6,3,60,102,22,0,0,121
3582,0,1924,63,0,130,22,0,0,122
3385,0,1956,63,0,114,22,0,0,121
1884,6,1983,63,3,164,22,0,0,122
2340,0,1974,63,0,112,22,0,0,122
2480,1972,0,0,63,13,22,0,0,171
2923,0,1974,63,0,143,22,0,0,122
2873,0,1828,63,0,9,22,0,0,171
3019,0,1798,59,0,263,22,0,0,111
1608,2047,4,3,63,5,22,0,0,122
2158,2038,6,3,63,13,22,0,0,204
4504,1540,452,51,15,11,22,0,0,123
2511,0,1824,63,0,73,22,0,0,121
3471,0,1828,63,0,78,22,0,0,121
2368,0,1975,63,0,136,22,0,0,132
3561,4,1536,28,19,4,22,0,0,111
2436,1974,0,3,63,82,22,0,0,122
2414,0,1844,63,3,74,22,0,0,123
2558,0,1974,63,0,7,22,0,0,112
2756,1312,0,0,60,122,22,0,0,121
2160,2038,256,48,63,3,22,0,0,171
1742,1975,0,0,63,272,22,0,0,191
1571,1982,260,51,63,189,22,0,0,121
3226,1540,384,48,3,80,22,0,0,204
2146,1982,0,0,63,81,22,0,0,121
2417,0,2022,63,0,44,22,0,0,123
2156,0,2046,63,0,201,22,0,0,121
2359,1958,0,0,63,81,22,0,0,154
2241,0,1975,63,0,56,22,0,0,122
1795,2046,7,3,63,179,22,0,0,122
3021,2047,0,0,63,444,22,0,0,122
1128,2047,256,48,63,20,22,0,0,123
3686,1844,0,0,63,0,22,0,0,188
2776,4,1828,63,3,379,22,0,0,121
1392,1975,0,0,63,0,22,0,0,132
2490,1974,0,0,63,117,22,0,0,122
2469,1584,0,0,12,101,22,0,0,154
2223,0,1958,63,0,175,22,0,0,121
1760,2038,0,0,63,62,22,0,0,121
2819,390,1828,63,51,0,22,0,0,122
1908,0,1974,63,0,55,22,0,0,132
2837,0,2046,63,0,2,22,0,0,111
